id	label	text
770593840533241856	P	@Perguelofici Pero, en gral, de acuerd una opinión muy interesante! Tendría q escribir también una entrada en mi blog  @CarmenAgustin
770619157935230976	NONE	@MV3ga hay cosas del hilo con las que discrepo. Como me sigues hace poco, te aviso de que yo hago rt a lo interesante, coincida o no 
770618684876259328	NEU	@joseplluismunoz @Congreso_Es @WillyVeleta @gerardotc Está de camino, friéndose bajo el sol sevillano 
770617338307579905	P	@otonashi_saya Pero la verdad es que en general no voy mal de motivación... casi al revés, me sobra motivación (y ego 
770617284587098112	P	@ia_nav @Los40Trending @dcodefest @LEONBENAVENTETW ten por seguro que si queda libre cuento contigo 
770617213887746048	NONE	@otonashi_saya Ja ja, imagino que cada uno de una forma distinta. Yo me compro gadgets o veo una peli (como Interstellar 
770616744192929792	P	Mi última partida jugada, con Sona support. La grandes razones para jugar Sona   https://t.co/2rgmMeAFIs
770616202993496065	N	Me estoy cansando a dar rt a esto d "rt o suspendes" pa luego suspender fijo 
770605388290985984	NEU	Mi madre me deja ponerme rubia pero no el pelo morado 
770605337237975041	NEU	Por una parte necesito la cena del sábado y volver a estar todos juntos, pero por otro lado pienso que nos vamos a separar y     
770604489753624576	N	He hecho el primer puré de verduras de mi vida y parece pota y sabe mal 
770431282157330432	N	Por qué tiene que ser mi pelo tan goals mojado y tan mierda despues 
770428638705684480	NONE	@HunterRowland duchate rapido babe que tengo sueño 
770453393714348032	NEU	Eso de echar de menos tu propia casa son leyendas urbanas 
770466250900340737	N	Tengo ganas de bronca estoy aburrido, proximo tweet abro el cajon de mierda 
770468520736030720	P	Ea ya mañana cuando me despierte empieza la fiesta y ya estare distraido para el largo viaje de Valencia a Cadiz 
770534479072993280	NEU	@lucyhale Las chicas fuertes y guapas han de luchar contra la oscuridad del mundo, que hay mucha. 
770532537269678084	NEU	@Carlos_GalindoL @FSanabriaLuis @Jluis_porta @cartoblasto @jjonline76 @uby77 las pequeñas diferencias que enfrentan las dos españas 
770607143158444032	P	@JorgeUfano ¡Muchas gracias por la respuesta! Cualquier cosa, aquí estamos para lo que necesites  ¡Saludos!
770613924031033344	N	Estaba el autobús Benidorm-Madrid al lado con las puertas abiertas y me ha tentado subirme y volver. 
770612988281618432	N	@KMinorito Es que solo piensa que todas las canciones tristes que tienen (loser por ejemplo) son basadas en experiencia.. 
770632417782661120	NEU	@REANYMA @FernandoFabiani No, no, ¡dijo que dejaban de surfear por la cornea! Que se quedaban quietecitas. 
770633904072032256	NONE	@AnaSJuarez @OfficialMauiJim ¡Hola Ana! Te hemos contestado por mensaje privado, donde no hay limitación de caracteres  ¡Gracias!
770633713822601216	NONE	@Defconplay de hecho lo confirmo, los caminos y las casitas son las mismas 
770630118247165952	NONE	Si algún alma caritativa tiene mac y sabe como instalar excell de windows que me diga pls 
770450466220171264	NONE	@SylexVid @EnVy_HarryHook ?  a la derecha aparecen los personajes más jugados en ranked, no lo que vamos a jugar 
770431992404082688	P	Ya decía yo que lo bueno me iba a llegar tarde o temprano  espero no poder equivocarme
770427312462450688	N	Voy a soñar con fórmulas matemáticas, historia del mundo y la pasiva en inglés  *le explotará la cabesa*
770509927207038976	N	@XulioePunto Pues escapó.. Y no lo dimos encontrado, estuvimos al menos 5 personas buscando y nada 
770434744748236800	N	@ragnomuelle Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas 
770529111123066880	P	@joanllenas es que son todo cosas que me molan  A lo mejor ya conoces speaking.io de Zack Holman también 
769734680748888064	N	que cansado me tenes albacete... que cansado!!    sino vuelvo a rosario en verano........... ojo.
770781870636273664	N	He visto un documental sobre las pirámides los moais y predicciones y ahora me da cosita dormir sola 
770797203157716993	N	La regla me esta destrzando el cuerpo Quiero vomitar, me duele la tripa, la cabeza, tengo fiebre y estoy mareada y pf 
770777535579877376	P	@zapejuana @Exojo @yeya_ade @rosipasmar @gartoro @nshradio Qué bonito... a mí me tiene que pagar las horas extras también, soy así... 
770783076305821696	N	@SomeJaneDoe_ nazismo y fangirleo como tú filosofía de vida, doble moral  juju
770874653896273920	NONE	@carlosgterol @MataTweet Si, ayer estuvimos reunidos en Moncloa, pero al final habrá que repetir elecciones ... 😂😂😂 Está que responde! 
770874166182604800	NONE	@monzonete Cuando me borré Twitter, jeje, esta cuenta es nueva, aunque con el mismo nick 
770876718974439424	N	Ya es oficia nos quedamos sin Konoplyanka en @LaLiga   Eso sí, será una alternativa barata a Reus en la Bundes https://t.co/mvOqHl4p53
770941045643341824	P	Con ganas ya de que llegue septiembre  Y comenzamos mañana nueva temporada en @DelecturaOblig.  #adiosagosto
770940498710257666	P	@_lauu_20 Gracias por lo de "ídolo"  Aunque solo soy una persona normal y corriente que escribe libros 
770948309347364864	N	@Rokkowen TODOS SIEMPRE tienen carita de super buenos y adorables pero luego la lían 
770947417130885120	P	@Sr_Zeta hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️
770947177657008129	N	Llevo toda la mañana haciendo cosas y no he podido ver ni moon lovers, ni signal, ni nada 
770944329540075520	P	"No tenemos la sensación de ir a un trabajo", din os @PIXIES  Eu na ofi lendo o @rockdelux, tampouco a teño  https://t.co/MEG8DZVVTn
770943120179691520	NONE	@VicentIvars @JJCuerda @eljueves pero hombre, eso ya lo había leído  La pregunta es... ¿Cuál pretende ser el titular completo?
770942611997724672	N	Las horas que son y sigo sin ser capaz de ponerme a estudiar....el sueño puede conmigo 
770915801654329344	N	Voy a sentar a mi sobrina en el médico y me dicen uno súper mal "está ocupado" y le digo yo, pues se desocupa para la niña 
770915744980795392	NEU	@BenitoVGC el Sabueso es muy malo, el leñador mola   Quiero minero y mago de hielo 
770958769949999104	N	HIJOS DE PUTA, dejad de darle rt a los otros y preguntadle a alguien por mi que no se a cuantos le he dao rt y solo ha respondido 1 
770958035648913408	N	@tonyoaguiar @albertopedroche Anda castrón, comí aquel trocín pequeño que me cortaste 
770787189319925760	NONE	A mí nunca me podrán hacer una broma porque no cojo llamadas y menos cuando son ocultas 
770795402534715392	P	@anaamontull_ @IreneCarro_8 @MariloGarciaa6 con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli
770910217999712256	P	@CatedraRSC_UAH Muchas gracias!! Feliz por haber formado parte de esta edición del Master! 
770909472785039360	N	me cago en mi puta vida y en el puto vecino por hacer tanto ruido de buena mañana 
770926989591056385	NONE	@manuelortegama4 se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos  Más inf https://t.co/KQl89uDr3h 😃
770929359611891712	P	@Realba74 @InterSerEd genial Rebeca !! Este era mi deseo al escribirlo. Seguiré escribiendo en esta linea práctica 
770949040804691968	P	#HistoriasAlegresEn4Palabras "hoy trabajo en compañía" y es que en @TaludEria se trabaja rodeado de gente muy maja  #Coworking #Oviedo
770933976349417472	N	@Aitt7 calla que yo estoy ahora en mi día libre y las horas se pasan más rápido que poniendo copas en el bar 
770937557823721472	NEU	@CsCValenciana @Albert_Rivera Como mejor luchar contra la crisis, unidos o siempre enfrentados.  Lo tengo claro.
770888205822484480	NONE	Así leyendo entre líneas y el discurso de @sanchezcastejon igual vota que no a Rajoy. #InvestiduraOndaCero 
770887977769766912	NONE	@policia. "Precaución amigo conductor que la senda es peligrosa....". Lo importante es llegar. 
770884213214248960	NONE	@Julio_C_19 Hola Julio, para que las pizzas lleguen en las mejores condiciones, marcamos la pizza, no la cortamos 
770905076315586560	NEU	Ayer fue un día de emociones muy encontrada se acerca septiembre por un lado y por el otro una personita que siempre me hace sonreír 
770902925736566784	NONE	No silencio lo que calla. Es la vida suspendida hasta que brotan las ganas de bailarla.   #creatividad https://t.co/VXMZt8AVyJ
770877882222673920	N	Qué bonito es ser mujer  y que te joda los planes que tenias  y que te despierte el dolor de ovarios  😡😡😡😡
770921497439375361	N	@tooruskywalker no había casi nadie hablando del tema  (y tampoco puedo encontrar el vídeo, sad)
769849378664288257	NONE	@ItsMeCar0l ¡Hooola, buenas! Soy el que tenía los ojos rojos en la fiesta de Elle  ¡Te sigo !
769848646867222528	P	@Rafuki21 178. Sabes que me caes muy muy bien, y que en un futuro te daré un poco el coñazo con dudas de Diseño Gráfico 
769813079597121536	P	@Swareles, ¡muchas gracias, Carla! De momento han caído tres, así que no empieza mal el día 
769808917518049280	P	¡¡Muchas felicidades en el día de su cumpleaños a un buen amigo como @sagastiker!! A pasarlo en grande, compañero 
769645693090889728	N	Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias 
769766061126344704	N	Después de casi un mes entero sin él... puff, espero no echar temporadas tan largas sin verlo 
769581132543393792	N	¿No os pasa que en ferias podéis ver a una persona como unas 29 veces y justo a quien quieres ver no le/la ves ni una jodida vez? 
769580324145754113	NONE	Tambien subire el changelog a lo largo de estos dias, estaros preparados porque viene todo de golpe! 
769606898899382272	P	@FutbolModestoEs Que guapísimo , dejaron mendizorroza, pero San mames ... de los + guapos del MUNDO¡¡ sin duda.(opinión) 
769633726254972928	N	BABY @BlasAuryn #FollowSpree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.
769633700757770240	N	@sport JA JA JA JA JA  Teneis el ojino como la bandera de Japón ,hijos de la gran puta 
769628218341072897	N	@Tokpelotas estos últimos días han sido una detrás de otra. Ahora mismo nos vamos a La Fe a que miren a Pau, otra vez bronquitis 
769653702554681345	NEU	Creo que pocas veces he estado tan enfadado como esta mañana, pero bueno, entre Uncharted 4 y el ejercicio me han animado 
769869979646828544	N	Echo de menos a Lexa  mis bragas ya no vuelan tanto como antes. Ya no me hace falta limpiarlas cada 5 minutos 
769868859406950401	P	@AraMalikian Lo hemos pasado en grande con las 4 estaciones. Una auténtica gozada para toda la familia 
769961235186155521	P	Plan perfecto para terminar el fin de semana. @AthleticClub - @FCBarcelona_es. Después @VillarrealCF - @SevillaFC 
769960084306792449	N	Utopí audiencia estable, media de más de 8'5 en Imdb etc... Pero fue cancelada. No se puede tirar tanto de la manta farmacéutica 
769965167190937600	N	mi vida es una mierda primero me enamoro de un macedonio en ibiza y ahora del timbales de la panorama 
769959690092642304	P	Tranquilos que con el.dinero de Camacho seguro mañana empiezan las escabadoras en el Arraijanal 
769966461045571584	P	@Hectorfernandez @Alaves Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes 
769965623615037479	P	@pichyniboss te queda bien tio! Espero que esteis todos pasando un buen verano 
769628633543667712	P	@PITjjjimenez_PK Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio 
769664297140125696	NEU	 Esta semana ha sido tan chachiosa que ya puedo decir que el verano se ha acabado de una manera decente  y lloro
769642483869446144	NEU	@FrayJosepho @Hienosdeorgullo @Capt_E_Navarre Más bien imposible. A no ser q se convierta al Islam, claro 
769640318920720384	N	Apenas me he muerto de miedo pasando por la plaza donde se hace la hoguera de San Juan toda oscura. 
769904504531722240	P	@pocho_f1 pero McLaren parece q mejora, 1,5s mas rápido que el año pasado en Qualy, y mantuvo a raya a los williams en Spa! 
769829491246071808	N	Como dice @quique_gonzalez , se escapa otro verano en un furgón blindado    @salaBBK #Bilbao #QuiqueGonzález  https://t.co/WeaevYCT2L
769826140693401600	N	No he ganado ni ganaré nada del concurso  Me lo esperaba,soy gafe y al fin y al cabo la suerte no esta NUNCA de mi parte. #prayforiaben
769903787184164864	N	En verdá llevo sin jugar al pokemon go desde que volví de Galicia porque ver que en Madrid no me sale nada guay me deprime y mucho 
769902370755084289	N	Mi padre le ha dado un manotazo a mi móvil y gracias a Dios que lo que se ha roto ha sido el cristal templado 
769908335315484672	N	Quiero el pelo negro azulado y no sé cómo conseguirlo  los tintes de ese color que me he echado, no han hecho nada.
769906825756106752	NONE	@Serjo77_ ya pero que estoy diciendo que el feminismo no es lo contrario de machismo es el hembrismo q como tu dices, no existe 
769880968807190528	P	@ithaisa_sm @SuperScienceMe La verdad es que si, muy bonito  Me alegro que te haya gustado ! Y que hayas aprovechado el paseo virtual jeje
769620100475449344	N	@Nuchiky está en textos en inglés y voces en japonés. Que desilusión me he llevado al poner el juego  habrá que acostumbrarse 😕
769599335092944896	N	¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor 
769598638007939072	P	@saez_cristina @muyinteresante @Fairphone Genial ! Está genial que la gente conozca un poco más estas alternativas 
769598400572624896	N	@ciberchenet Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia? 
769623178666733568	NEU	Nunca he tenido esta sensacion, ¿me la harías sentir? Es muy importante para mí Blas @BlasAuryn  #followspree
769580253459148800	NONE	@Idolsftdjom @_jesus_OM @DanieloviedoM obviamente tia JAJAJAJAJA q soy la mayor  osqqqqq pero venir ya ofu
769875908933120000	N	@borjald Ahora, la alternativa es incoherente e igual de inviable a día de hoy. En eso creo que estamos de acuerdo 
769873590942633986	P	@SergioRevolS Pero este verano tampoco ha llegado a hacer calor, sobre todo si lo comparamos con el pasado 
769917463400153093	P	@mariamira67 que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado! 
769831009613479936	N	@Avenghelyne un bq Aquaris m5.5 de hace un mes exacto y ya fallan cosas   Busco uno que sea fluido y no me de problemas y buena garantia
769818969796739072	P	@eloycanovas jajaja! genial, te deseo lo mismo  los días se construyen, verdad?
769816336306429953	N	@leeahistheway ya... ha sido muy grotesco por mi parte poner una foto de Ojeda a las 10:30. Perdona 
772545702874476545	N	@sdelgadoaros ..por cierto, en USA obligan a parir a una niña de 12 años, embarazada a caua de una violación..? (Es para unas amigas) 
772544493614690304	P	Y los directos deberían ser totalmente estables (ya que en Madrid solían darme problemas) Se vienen cosas chulas 
772542207828062208	N	odio la ubicación de tw porque yo la quiero dejar puesta pero cada vez que tuiteo me sale el nombre de mi pueblo y no quiero eso 
772539643720007680	P	Hola @TonyAguilarOfi nos gustaría escuchar #UnMinutoSinDolor nuevo single promocional de @DulceMaria en #40GlobalShow51 @40GlobalShow 
772551954425872384	N	@JuditRT home pues todos. L y M me tengo que levantar prontisimo para solo una hora y luego X, J y V tengo muchas horas  y clase todos los
771440336572915712	P	@Pudimos_ @iunida brutal! Como se parece a las manis separatistas en Catalunya!! Espero que todos consigan la anhelada libertad 
772425237879222272	NONE	@jcrlaguera @sinfaltas_com @delcastellano sí, es usual en País Vasco y zonas limítrofes, pero no me cabía lo último en el tuit 
772500343477403652	N	@jrfern @xarxatic IA no llegó a ser social. Fue un espacio social de dinamización, muy útil, pero con fecha de caducidad. Y abrumador. 
772506066219335680	N	@oskiblasco te juro que cuando el que ganó el pantin classic tiro la gorra y yo salte a por ella me calleron 2 encima y me aplastaron  JAJ
772478723996184577	N	@pacoleonbarrios Aun hace calor pero las piscinas ya están cerradas y el mar pilla lejos  El Corte inglés no ha dicho aún que se acaba...
772043224714190849	NONE	.@enricaar @aurearamon @Congreso_Es @Esquerra_ERC @gabrielrufian El sigu escuela y administración trilingüe.  ¿Le parece?  "#somescola"
772080944140394496	N	La envidia que le tengo a los que están conociendo a Jenko y Danielle ahora mismo no es normal. Es que ya aunque coja un avión no llego. 
772375984301568000	P	Me alegro mucho por vosotros! Sois una familia ideal  @mola_viajar aqui v si es niño Erik y si es niña Esther jaja 💗
772521623551348736	N	@V966Cobano Ojalá personaje! Pero tengo examen el 12  De todas formas hablamos para la semana siguiente que ya se lo he dicho a Fernando!
772508906828562432	N	#astroymas lo necesito. Se me acaba de romper   snifff snifff  gran podcast!!! saludos desde A Coruña (España)   
772448468560441344	P	Bueno, pues vamos a recuperar el tiempo perdido. Empezare por descargarme el Manchester City - West Ham, a ver que tal 
772487315042209792	P	@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión 
772462960698650625	P	#feliz domingo.. que todos encontremos la gloria bendita, el ocio, la magia, los besos compartidos de amor, el duende.. 
771432130886901760	P	@llillitto @CarreraCSIC @TrofeoJose_Cano @correporsiria @mediodemadrid @MitinAtletismo @nortevssur1 gracias  me lo paso genial haciéndolo!
771386037214048256	N	@astrongergirl " En algún momento empecé a mirar más al suelo que al cielo " " Estoy harto de llorar, así que intento sonreír " 
771352799607160833	NONE	@AccidentesTV Tengo entendido que en ese vídeo los que salen son trampeadores que se dedican a atrapar y luego liberar lobos sin muerte 
771399989176205313	N	Ahora que empiezan las jornadas de toros en esta ciudad me pongo un poco más triste al ver que seguimos sin evolucionar en muchas cosas 
771377812053819392	N	Que dificil es retomar los estudios despues de dos meses sin tocar un libro.. #pereza #ganascero #septiembre=examen 
771457906516566016	P	@ClaudioSensasao @MsRose_84 @geraldine_balme ¡Cada vez sois más! Las risas están aseguradas entonces. Mañana preguntamos, dadlo por hecho 
771456610552123392	N	@Oviedo_crt digamos que soy lo bastante mayor para q si se pone tonta,ponerla en mis rodillas y darle unos azotes en el culete 
771471322283175937	N	@gregollaniz @juliorj10 Hablaba normal, con alguien, antes de q usted se metiera insultando. Debería tener más educación 
771477031288729604	P	@escardi muchas felicidades en el día de tu cumpleaños sensual, espero que te lo pases genial y recibas muchos regalos suculentos 
771339035445002240	P	#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona 
771338661933834240	NEU	@juanlebrijo Esa posibilidad está contemplada y, si hiciera falta, x el bien de España y por responsabilidad volvería a hacerse sin dudar 
771337490317840384	NEU	No puedo evitar ir a beber una lata de refresco y acordarme de @LourdesBiurrun family y terminar sirviéndome en vaso... 
771337139976015873	N	@MadnessOctopus ya... hay gente que es capaz de hacer eso. Yo si me corazón me pide poner cara de seta. No soy capaz de sonreir 
771335742480084992	N	@Moguei @Begomix no tiene bastante con tener DOS puntos de salud, además está enamoradísima de la princesa y la princesa de la mala 
771361293861289985	N	@Dekainfame sí, he leído eso, pero luego he leído OTOÑO, NOVIEMBRE, DICIEMBRE y me ha dado bajón  Además no tengo ni ds ni juego 
771296174066245632	N	@JosMan_GoGi El efecto a largo plazo es la desafección mayoritaria entre la izquierda  El votante se cansa y se queda en casa.
771304215746445312	N	@Sara_benben pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas 
771308689810534402	NONE	URGENTE!!! VENTA MY NAME TIKETS!!! Tengo dos tickets ULTIMATE VIP pero no podemos ir  los vendo más baratos, contactad conmigo!!!
771302640252747777	P	@CucoRguez Ya, estoy jugando al ratón y al gato. No solo voy, me quedo a dormir mañana en vuestro hotel. Quedamos fijo. 
771720387751211008	P	@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans, eres el mejor!!! 
771783543575937024	N	@DBeletujo ajajajaja yo en Benidorm vi a dos mujeres con carritos de bebé y los perros dentro y cuando las vimos nos quedamos flipados 
771791555493498880	P	@SophiaBush Pero me gusta la Idea.  Ver chicas fuertes luchando al estilo Dragon Ball Z y en versión real. 
771493603759812608	N	@timetransfixed_ te juro que no me acuerdo solo sé que alba hizo el vídeo inmitándole, no recuerdo absolutamente nada del original 
771468748607881216	N	@bigotingos   Ilustres, Jose.  Qué fácil salen los insultos viendo cómo hemos empezado Burgos y Murcia 
771608605757890560	N	Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid
771615244720365568	N	Demasiadas cosas raras en poco tiempo! Anda y que les follen 0 complicaciones 0 historias   Me voy a la playa y viva España! 
771807457567965184	P	Acabo de comprobar en Linkedin  si eras mi antiguo alumno, tengo un gran recuerdo @alexldguevara  Te deseo lo mejor @vlcextra
771695148568813569	P	@Pedro_GarMu uy qué bien me vendría para colocar la WiFi, el portátil, las flautas, el saxo, el nariclete, las partituras y mi desorden 
771694556005924864	P	@Comunikaa2 me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión 
771861553067032577	P	Yo estaba cansadete, pero de repente me habla a un amigo para jugar un ratejo a la Beta de Battlefield 1, y quién le dice que no al chico 
771835991892131840	N	Es decente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corruPPción 
771838834975838208	P	@TichKhan_ d los cines donde la hacen este finde,el+accesible es el icaria,q ha bajado precios(no me pagan xD),o las matinales de DiagMar 
771874957882171392	N	nos subtitulos de Bojack horseman tan hablando de El Pais, El Mundo, El Mundo Today y Alaska y Mario y ye terrible 
771846863754555392	N	@juanarza @JuanCladeRamon lo he intentado. Espero q en los próximos días veamos una ilustración práctica q ayude a clarificarlo 
772771364696649728	P	@BiciMAD Bien, ahora solo falta que pongáis una estación en #PuenteDeVallecas para poder ir en bici hasta mi casa 
772838570860118016	P	@RinAnllel Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser 
772872089489539072	P	@pasapalabraT5 @RaquelBielsa @_fraanb_ Gracias, lo único que me hace feliz es escuchar música, adivinar y ganar 
772868083891466241	N	@Anina97 Pues a mi me pasó una experiencia paranormal allí de noche y no he vuelto, pasé muchísimo miedo 
772856297314222080	NONE	Esta decidido. ¡Habrá Modo Carrera en el canal en FIFA 17! Si este tweet llega a los 30 likes desvelaré el equipo con el que se hará 
772818960173719552	NEU	@MoratoX_ genial, pero ten cuidado está muy vigilado, este está hecho con uno casi de juguete, Syma X5c, casi no entraña riesgo 
772816974388887553	NEU	Tengo dos horas seguidas de latín y griego.  Dos horas seguidas con la misma profesora.  Menos mal que me cae bien.  Pero son DOS horas.  
772813954955481088	N	@YJaretir al cine no es romántico, vale. Yo de regalar algo soy más de dildos, lubricantes, o comida, algo de buen uso y luego doy masaje 
772796443623129095	N	@DesireeDelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco... 
772799248828170241	N	Cuando suben tres fotos tuyas representando tres clases de la Escuela de Música y sales de todo menos bien 
771107499281903616	N	@___abm13 me has borrao del lol? 
771268891834130433	N	@aletheia7 sí, ya estoy resignado en ese sentido 
773304255570644992	NEU	Era más grande de lo que parece. 
773280415209619456	N	@Galan_Javichu lo que estoy es deprimida 
773338659982639106	N	tu en serio por que sois tan tontos 
773513978215600128	NEU	Iré a la bgw con una pequeña sorpresa 
773519734390349825	N	No es que ahora no sea feliz, pero antes lo era más 
774733804833472512	P	Mañana va a ser un día guay 
774695287717855232	N	Qué jodido es ser del @RealZaragoza hoy 
773655060484153348	NONE	@marinj460 a mi me a pasado en la 76 
773551888990076928	NEU	Estoy muy preocupado por él con lo bueno que es 
773650684386443266	NONE	@Pattvh_ no porque no los tienes activados a todos 
773667964021272576	N	@MrJungla ya somos dos, que triste 
773667831498018821	P	@DovakhiinMudo 9 por lo buenico que eres  💜
773238965709176832	N	@chefidiaz no seas muy dura 
774194312007520256	P	Ya me encuentro mucho mejor. 
773970808192528384	NONE	alguien duo por la noche? 
774749669180182530	N	Que os den, buenas noches 
774979102742876160	P	Hoy es un día especial. Feliz 11S. 
774978402377949184	N	@anna_delaossa ya no tengo mas , soy pobre 
774957359894556676	NEU	Quiero ir a la Diada 
775005791136997377	NONE	@AndreaJArsenal a mí en directo pero 
773444810044768256	P	@CodigoNoVerbal Tanto como nosotros de que la impartas 
775044444118720512	N	@Ssictor No todos somos gilipollas 
773112600284499968	P	Un día la casa para mi sola por fín 
773210077381718016	NEU	@VasoDeLejia Pero si yo soy inocente  o no lo soy..
773136593150443520	N	Luego la rara soy yo 
773184057387655168	P	Esto de estar feliz mola 
773162483821449216	NEU	que ganas del FF XV en serio 
773126032626970624	N	@Monicadocatelan no se si seré tan despreciable 
773027014513139714	NONE	Las 7 y cuarto y yo aquí 
767848662747770880	NONE	@WaterLiliesMon_ no las des, en serio. 
767680782135590912	N	@showmystyles pero esa no es bonita 
768784012966031361	N	@ionrumanboy no es tan facil 
768895216027860992	N	Ya me han picado los bichos 
768868652795977728	NEU	Me voy a despejarme un poquito por ahi 
767366115999834112	N	Que coraje me dan lxs prepotentxs 
767394018527436800	N	ah bueno y no tengo dinero 
767521151262351361	N	Encima estoy en mal de amores tio. 
767432328381693952	NEU	En realidad no soy tan blanca 
767388791543914497	NONE	Tengo los md abiertos Crushes 
768234582630072320	N	Lo peor es que no es aposta 
768184386206441472	N	@nyctophyle tia eso es muy raro 
768163226240647168	NEU	Soy muy obvia pero me la suda 
768067818378104832	NONE	@ibk_lx7 Ps porque tú lo eres conmigo 
767817325680660481	N	@eduarsarcos yo no soy normal 
769274823818215424	NONE	tenía un mensaje directo y estaba 
769307188326240256	P	@cakebaess no lo es, tranquila 
769325141121703936	N	Me estoy muriendo de lo malo que estoy 
769190253911543808	P	@Maria_livefree yo ya lo tengo bonica 
768382033429164032	N	A ver súper cutie y tal pero 
768371291275624448	N	Me encuentro muy mal hoy no estoy para trabajar 
769559274104164352	N	@Mentestropeada Bof tio que duro 
768942387305521152	N	@Hekiina es que la intimidas 
768961384424038402	N	@mariaaravjo oye pero yo no soy tan burguesito sbs 
768772572754436098	NEU	@GordoMaestro No lo soy lemado 
757481442532286464	N	Xq ta cerrao el estanco 
757601971562024964	N	@YelouKitty pero eso no es grasioso 
757593585634213888	P	@Davorias Pero es que está muy rica 
757585725764362240	N	@narvalillo Eso es antiguo ya 
757097408304148480	N	Mi TL esta vacía a estas horas 
757971881077182464	NEU	Ya tengo uno, pero ese es más cheto  @aweamasome.
757949870124695552	N	Estoy sensible y lloro por todo y 
